"","X","pid","date","condition","ts","uid","internal","external","feedname","feedname_general","ft","ftah","avgAttentionScore","fthrs","ftmin","ftahhrs","ftahmin","scrolledIntoOld"
"5843",5863,"p48","05/24",1,1621859245370092,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",47,NA,1,0.0130555555555556,0.783333333333333,NA,NA,"no"
"5844",5864,"p48","05/24",1,1621859449325107,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",15,NA,1,0.00416666666666667,0.25,NA,NA,"no"
"5845",5865,"p48","05/24",1,1621858510588025,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",30,NA,1,0.00833333333333333,0.5,NA,NA,"no"
"5846",5866,"p48","05/24",1,1621858465569019,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",16,NA,1,0.00444444444444444,0.266666666666667,NA,NA,"no"
"5847",5867,"p48","05/24",1,1621859514841124,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",19,NA,1,0.00527777777777778,0.316666666666667,NA,NA,"no"
"5848",5868,"p48","05/24",1,1621875236040008,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",6,NA,1,0.00166666666666667,0.1,NA,NA,"no"
"5849",5869,"p48","05/24",1,1621859701579176,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",9,NA,1,0.0025,0.15,NA,NA,"no"
"5850",5870,"p48","05/24",1,1621859751064182,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",46,NA,1,0.0127777777777778,0.766666666666667,NA,NA,"no"
"5851",5871,"p48","05/24",1,1621875216084003,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",41,NA,1,0.0113888888888889,0.683333333333333,NA,NA,"no"
"5852",5872,"p48","05/24",1,1621859606418149,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",16,NA,1,0.00444444444444444,0.266666666666667,NA,NA,"no"
"5853",5873,"p48","05/24",1,1621859540282126,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",25,NA,1,0.00694444444444444,0.416666666666667,NA,NA,"no"
"5854",5874,"p48","05/24",1,1621858260871004,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",4,NA,1,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"5855",5875,"p48","05/24",1,1621859114966072,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",0,NA,1,0,0,NA,NA,"no"
"5856",5876,"p48","05/24",1,1621858594303047,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",3,NA,1,0.000833333333333333,0.05,NA,NA,"no"
"5857",5877,"p48","05/24",1,1621858537031035,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",13,NA,1,0.00361111111111111,0.216666666666667,NA,NA,"no"
"5858",5878,"p48","05/24",1,1621858621199053,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",5,NA,1,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"5859",5879,"p48","05/24",1,1621875047505003,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",8,NA,1,0.00222222222222222,0.133333333333333,NA,NA,"no"
"5860",5880,"p48","05/24",1,1621904806602005,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",10,NA,1,0.00277777777777778,0.166666666666667,NA,NA,"no"
"5861",5881,"p48","05/24",1,1621859687906171,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",15,NA,1,0.00416666666666667,0.25,NA,NA,"no"
"5862",5882,"p48","05/24",1,1621859179423082,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",6,NA,1,0.00166666666666667,0.1,NA,NA,"no"
"5863",5883,"p48","05/24",1,1621858694417063,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",1,NA,1,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"5864",5884,"p48","05/24",1,1621859934526205,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",121,103,1,0.0336111111111111,2.01666666666667,0.0286111111111111,1.71666666666667,"yes"
"5865",5885,"p48","05/24",1,1621859569455137,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",10,NA,1,0.00277777777777778,0.166666666666667,NA,NA,"no"
"5866",5886,"p48","05/24",1,1621858688461058,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",52,NA,1,0.0144444444444444,0.866666666666667,NA,NA,"no"
"5867",5887,"p48","05/24",1,1621859167115077,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",44,NA,1,0.0122222222222222,0.733333333333333,NA,NA,"no"
"5868",5888,"p48","05/24",1,1621875051022008,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",1,NA,1,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"5869",5889,"p48","05/25",1,1621980343170015,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",3,NA,1,0.000833333333333333,0.05,NA,NA,"no"
"5870",5890,"p48","05/25",1,1621965077993021,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",9,NA,1,0.0025,0.15,NA,NA,"no"
"5871",5891,"p48","05/25",1,1621980373275022,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",23,22,1,0.00638888888888889,0.383333333333333,0.00611111111111111,0.366666666666667,"yes"
"5872",5892,"p48","05/25",1,1621965881709047,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",10,NA,1,0.00277777777777778,0.166666666666667,NA,NA,"no"
"5873",5893,"p48","05/25",1,1621986691886006,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",5,NA,1,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"5874",5894,"p48","05/25",1,1621978874384067,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",19,NA,1,0.00527777777777778,0.316666666666667,NA,NA,"no"
"5875",5895,"p48","05/25",1,1621980392386027,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",16,NA,1,0.00444444444444444,0.266666666666667,NA,NA,"no"
"5876",5896,"p48","05/25",1,1621986724357007,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",5,2,1,0.00138888888888889,0.0833333333333333,0.000555555555555556,0.0333333333333333,"yes"
"5877",5897,"p48","05/25",1,1621978999281119,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",1,NA,1,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"5878",5898,"p48","05/25",1,1.62198e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",37,NA,1,0.0102777777777778,0.616666666666667,NA,NA,"no"
"5879",5899,"p48","05/25",1,1621978986046107,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",1,NA,1,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"5880",5900,"p48","05/25",1,1621978981270101,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",6,NA,1,0.00166666666666667,0.1,NA,NA,"no"
"5881",5901,"p48","05/25",1,1.62196e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",41,NA,1,0.0113888888888889,0.683333333333333,NA,NA,"no"
"5882",5902,"p48","05/25",1,1.62198e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",7,NA,1,0.00194444444444444,0.116666666666667,NA,NA,"no"
"5883",5903,"p48","05/25",1,1621979184571153,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",21,NA,1,0.00583333333333333,0.35,NA,NA,"no"
"5884",5904,"p48","05/25",1,1621985396832004,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",29,NA,1,0.00805555555555556,0.483333333333333,NA,NA,"no"
"5885",5905,"p48","05/25",1,1621986792965012,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",45,NA,1,0.0125,0.75,NA,NA,"no"
"5886",5906,"p48","05/25",1,1621978969581096,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",8,NA,1,0.00222222222222222,0.133333333333333,NA,NA,"no"
"5887",5907,"p48","05/25",1,1.62194e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",34,NA,1,0.00944444444444444,0.566666666666667,NA,NA,"no"
"5888",5908,"p48","05/25",1,1621965723674009,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",7,NA,1,0.00194444444444444,0.116666666666667,NA,NA,"no"
"5889",5909,"p48","05/25",1,1621979051954125,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",41,NA,1,0.0113888888888889,0.683333333333333,NA,NA,"no"
"5890",5910,"p48","05/25",1,1621964855935009,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",14,NA,1,0.00388888888888889,0.233333333333333,NA,NA,"no"
"5891",5911,"p48","05/25",1,1621965714819007,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",89,NA,1,0.0247222222222222,1.48333333333333,NA,NA,"no"
"5892",5912,"p48","05/25",1,1621978909451073,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",19,NA,1,0.00527777777777778,0.316666666666667,NA,NA,"no"
"5893",5913,"p48","05/25",1,1621955282297004,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",27,NA,1,0.0075,0.45,NA,NA,"no"
"5894",5914,"p48","05/25",1,1621978837241062,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",21,NA,1,0.00583333333333333,0.35,NA,NA,"no"
"5895",5915,"p48","05/25",1,1621979139793142,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",6,NA,1,0.00166666666666667,0.1,NA,NA,"no"
"5896",5916,"p48","05/25",1,1621955565262024,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",25,18,1,0.00694444444444444,0.416666666666667,0.005,0.3,"yes"
"5897",5917,"p48","05/25",1,1621978994222113,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",1,NA,1,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"5898",5918,"p48","05/25",1,1621978776838055,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",16,NA,1,0.00444444444444444,0.266666666666667,NA,NA,"no"
"5899",5919,"p48","05/25",1,1621965832078041,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",13,NA,1,0.00361111111111111,0.216666666666667,NA,NA,"no"
"5900",5920,"p48","05/25",1,1621964971472015,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",25,NA,1,0.00694444444444444,0.416666666666667,NA,NA,"no"
"5901",5921,"p48","05/25",1,1.62195e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",94,NA,1,0.0261111111111111,1.56666666666667,NA,NA,"no"
"5902",5922,"p48","05/25",1,1621980333975009,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",69,NA,1,0.0191666666666667,1.15,NA,NA,"no"
"5903",5923,"p48","05/25",1,1621978531488015,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",0,NA,1,0,0,NA,NA,"no"
"5904",5924,"p48","05/25",1,1621964805552003,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",27,NA,1,0.0075,0.45,NA,NA,"no"
"5905",5925,"p48","05/25",1,1621978931005078,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",6,NA,1,0.00166666666666667,0.1,NA,NA,"no"
"5906",5926,"p48","05/25",1,1622007588816031,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",97,NA,1,0.0269444444444444,1.61666666666667,NA,NA,"no"
"5907",5927,"p48","05/25",1,1622007474798024,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",135,NA,1,0.0375,2.25,NA,NA,"no"
"5908",5928,"p48","05/25",1,1.62201e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",21,NA,1,0.00583333333333333,0.35,NA,NA,"no"
"5909",5929,"p48","05/25",1,1622007207907005,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",2,NA,1,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"5910",5930,"p48","05/25",1,1.62201e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",10,NA,1,0.00277777777777778,0.166666666666667,NA,NA,"no"
"5911",5931,"p48","05/25",1,1621943487276006,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",75,NA,1,0.0208333333333333,1.25,NA,NA,"no"
"5912",5932,"p48","05/25",1,1621954470563038,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",35,NA,1,0.00972222222222222,0.583333333333333,NA,NA,"no"
"5913",5933,"p48","05/25",1,1621965104016026,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",16,NA,1,0.00444444444444444,0.266666666666667,NA,NA,"no"
"5914",5934,"p48","05/25",1,1621959208767004,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",41,NA,1,0.0113888888888889,0.683333333333333,NA,NA,"no"
"5915",5935,"p48","05/25",1,1621978949189088,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",0,NA,1,0,0,NA,NA,"no"
"5916",5936,"p48","05/25",1,1621965744680014,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",10,NA,1,0.00277777777777778,0.166666666666667,NA,NA,"no"
"5917",5937,"p48","05/25",1,1.62198e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",3,NA,1,0.000833333333333333,0.05,NA,NA,"no"
"5918",5938,"p48","05/25",1,1622007909371053,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",33,13,1,0.00916666666666667,0.55,0.00361111111111111,0.216666666666667,"yes"
"5919",5939,"p48","05/25",1,1622007829591042,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",194,NA,1,0.0538888888888889,3.23333333333333,NA,NA,"no"
"5920",5940,"p48","05/25",1,1622007627363036,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",31,NA,1,0.00861111111111111,0.516666666666667,NA,NA,"no"
"5921",5941,"p48","05/25",1,1621985447709019,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",9,NA,1,0.0025,0.15,NA,NA,"no"
"5922",5942,"p48","05/25",1,1621985423394014,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",14,NA,1,0.00388888888888889,0.233333333333333,NA,NA,"no"
"5923",5943,"p48","05/25",1,1621985403274009,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",3,NA,1,0.000833333333333333,0.05,NA,NA,"no"
"5924",5944,"p48","05/25",1,1.62196e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",36,NA,1,0.01,0.6,NA,NA,"no"
"5925",5945,"p48","05/25",1,1621965163119042,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",9,NA,1,0.0025,0.15,NA,NA,"no"
"5926",5946,"p48","05/25",1,1621965139528037,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",7,NA,1,0.00194444444444444,0.116666666666667,NA,NA,"no"
"5927",5947,"p48","05/25",1,1621954293760003,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",16,NA,1,0.00444444444444444,0.266666666666667,NA,NA,"no"
"5928",5948,"p48","05/25",1,1621978746857045,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",9,NA,1,0.0025,0.15,NA,NA,"no"
"5929",5949,"p48","05/25",1,1.62198e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",2,NA,1,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"5930",5950,"p48","05/25",1,1621978941552083,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",5,NA,1,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"5931",5951,"p48","05/25",1,1621978652164033,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",21,NA,1,0.00583333333333333,0.35,NA,NA,"no"
"5932",5952,"p48","05/25",1,1622007867996047,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",16,NA,1,0.00444444444444444,0.266666666666667,NA,NA,"no"
"5933",5953,"p48","05/25",1,1621943755568017,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",153,30,1,0.0425,2.55,0.00833333333333333,0.5,"yes"
"5934",5954,"p48","05/25",1,1621965397763065,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",6,NA,1,0.00166666666666667,0.1,NA,NA,"no"
"5935",5955,"p48","05/25",1,1621979161735148,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",16,NA,1,0.00444444444444444,0.266666666666667,NA,NA,"no"
"5936",5956,"p48","05/25",1,1621965355261059,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",16,NA,1,0.00444444444444444,0.266666666666667,NA,NA,"no"
"5937",5957,"p48","05/25",1,1621965765004019,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",16,9,1,0.00444444444444444,0.266666666666667,0.0025,0.15,"yes"
"5938",5958,"p48","05/25",1,1621943594850011,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",100,NA,1,0.0277777777777778,1.66666666666667,NA,NA,"no"
"5939",5959,"p48","05/25",1,1621979098864131,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",30,NA,1,0.00833333333333333,0.5,NA,NA,"no"
"5940",5960,"p48","05/25",1,1621954310829008,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",8,NA,1,0.00222222222222222,0.133333333333333,NA,NA,"no"
"5941",5961,"p48","05/25",1,1621943916018022,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",131,NA,1,0.0363888888888889,2.18333333333333,NA,NA,"no"
"5942",5962,"p48","05/25",1,1621979129583136,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",15,NA,1,0.00416666666666667,0.25,NA,NA,"no"
"5943",5963,"p48","05/25",1,1621978625468028,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",6,NA,1,0.00166666666666667,0.1,NA,NA,"no"
"5944",5964,"p48","05/25",1,1621965122920032,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",9,NA,1,0.0025,0.15,NA,NA,"no"
"5945",5965,"p48","05/25",1,1621965232296052,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",20,NA,1,0.00555555555555556,0.333333333333333,NA,NA,"no"
"5946",5966,"p48","05/26",1,1622036755450031,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",32,NA,1,0.00888888888888889,0.533333333333333,NA,NA,"no"
"5947",5967,"p48","05/26",1,1622030841373056,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",6,NA,1,0.00166666666666667,0.1,NA,NA,"no"
"5948",5968,"p48","05/26",1,1622030482015011,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",2,NA,1,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"5949",5969,"p48","05/26",1,1622036851071044,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",19,NA,1,0.00527777777777778,0.316666666666667,NA,NA,"no"
"5950",5970,"p48","05/26",1,1622037497107017,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",16,NA,1,0.00444444444444444,0.266666666666667,NA,NA,"no"
"5951",5971,"p48","05/26",1,1.62204e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",11,NA,1,0.00305555555555556,0.183333333333333,NA,NA,"no"
"5952",5972,"p48","05/26",1,1622030293311005,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",7,NA,1,0.00194444444444444,0.116666666666667,NA,NA,"no"
"5953",5973,"p48","05/26",1,1622036633579013,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",13,NA,1,0.00361111111111111,0.216666666666667,NA,NA,"no"
"5954",5974,"p48","05/26",1,1622036603539005,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",18,NA,1,0.005,0.3,NA,NA,"no"
"5955",5975,"p48","05/26",1,1622030684195021,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",155,NA,1,0.0430555555555556,2.58333333333333,NA,NA,"no"
"5956",5976,"p48","05/26",1,1622030784216045,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",23,NA,1,0.00638888888888889,0.383333333333333,NA,NA,"no"
"5957",5977,"p48","05/26",1,1.62204e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",55,NA,1,0.0152777777777778,0.916666666666667,NA,NA,"no"
"5958",5978,"p48","05/26",1,1622030470025006,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",22,NA,1,0.00611111111111111,0.366666666666667,NA,NA,"no"
"5959",5979,"p48","05/26",1,1622030352742015,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",50,NA,1,0.0138888888888889,0.833333333333333,NA,NA,"no"
"5960",5980,"p48","05/26",1,1.62203e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",57,NA,1,0.0158333333333333,0.95,NA,NA,"no"
"5961",5981,"p48","05/26",1,1.62203e+15,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",121,NA,1,0.0336111111111111,2.01666666666667,NA,NA,"no"
"5962",5982,"p48","05/26",1,1622036783003037,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",20,NA,1,0.00555555555555556,0.333333333333333,NA,NA,"no"
"5963",5983,"p48","05/26",1,1622030829921051,"7d162e8294cbba0fdcbe79549253945c","0",1,"home","home",34,32,1,0.00944444444444444,0.566666666666667,0.00888888888888889,0.533333333333333,"yes"
"5964",5984,"p49","05/01",2,1619909801503019,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387254583383166980","list",3,NA,1,0.000833333333333333,0.05,NA,NA,"no"
"5965",5985,"p49","05/01",2,1619909792229009,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387253577157070850","list",2,NA,1,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"5966",5986,"p49","05/01",2,1619909796804013,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387255090462011394","list",3,3,1,0.000833333333333333,0.05,0.000833333333333333,0.05,"yes"
"5967",5987,"p49","05/01",2,1.61991e+15,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387253577157070850","list",0,NA,1,0,0,NA,NA,"no"
"5968",5988,"p49","05/01",2,1619909850182037,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387255090462011394","list",2,2,1,0.000555555555555556,0.0333333333333333,0.000555555555555556,0.0333333333333333,"yes"
"5969",5989,"p49","05/01",2,1619893831791009,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387249854276116480","list",1,1,1,0.000277777777777778,0.0166666666666667,0.000277777777777778,0.0166666666666667,"yes"
"5970",5990,"p49","05/01",2,1619893861666003,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387255090462011394","list",12,NA,1,0.00333333333333333,0.2,NA,NA,"no"
"5971",5991,"p49","05/01",2,1619909823417022,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387255090462011394","list",1,1,1,0.000277777777777778,0.0166666666666667,0.000277777777777778,0.0166666666666667,"yes"
"5972",5992,"p49","05/01",2,1619909834224031,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387255090462011394","list",1,1,1,0.000277777777777778,0.0166666666666667,0.000277777777777778,0.0166666666666667,"yes"
"5973",5993,"p49","05/01",2,1619893820796003,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387249854276116480","list",2,2,1,0.000555555555555556,0.0333333333333333,0.000555555555555556,0.0333333333333333,"yes"
"5974",5994,"p49","05/01",2,1619909832434028,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387253577157070850","list",5,NA,1,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"5975",5995,"p49","05/01",2,1619909786194003,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387255090462011394","list",6,5,1,0.00166666666666667,0.1,0.00138888888888889,0.0833333333333333,"yes"
"5976",5996,"p49","05/01",2,1619882604898004,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387249854276116480","list",6,NA,1,0.00166666666666667,0.1,NA,NA,"no"
"5977",5997,"p49","05/01",2,1619882613576005,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387255090462011394","list",8,NA,1,0.00222222222222222,0.133333333333333,NA,NA,"no"
"5978",5998,"p49","05/03",2,1620093487077145,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387255090462011394","list",0,NA,1,0,0,NA,NA,"no"
"5979",5999,"p49","05/03",2,1.62009e+15,"d4079d8d05e8fedefc4952ba620d6a13","1",0,"1387255090462011394","list",1,NA,1,0.000277777777777778,0.0166666666666667,NA,NA,"no"
